date_hour,traffic_count_total,lane_count,temp_f,dewpoint_f,humidity_pct,altimeter_in,solar_w_m2,voltage_v,wind_speed_mph,gust_mph,wind_direction_deg,snow_depth_in,precip_1hr_in,snow_interval_in,weather_samples_per_hour,date,observed_date,holiday_name,observed_shifted,is_federal_holiday,is_weekend,hour,day_of_week
2015-06-06 15:00:00,594.0,2,,,,,,,,,,,,,,2015-06-06,,,,False,True,15,Saturday
2015-06-06 16:00:00,569.0,2,,,,,,,,,,,,,,2015-06-06,,,,False,True,16,Saturday
2015-06-06 17:00:00,618.0,2,,,,,,,,,,,,,,2015-06-06,,,,False,True,17,Saturday
2015-06-06 18:00:00,523.0,2,,,,,,,,,,,,,,2015-06-06,,,,False,True,18,Saturday
2015-06-06 19:00:00,413.0,2,,,,,,,,,,,,,,2015-06-06,,,,False,True,19,Saturday
2015-06-06 20:00:00,351.0,2,,,,,,,,,,,,,,2015-06-06,,,,False,True,20,Saturday
2015-06-06 21:00:00,291.0,2,,,,,,,,,,,,,,2015-06-06,,,,False,True,21,Saturday
2015-06-06 22:00:00,201.0,2,,,,,,,,,,,,,,2015-06-06,,,,False,True,22,Saturday
2015-06-06 23:00:00,94.0,2,,,,,,,,,,,,,,2015-06-06,,,,False,True,23,Saturday
2015-06-07 00:00:00,57.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,0,Sunday
2015-06-07 01:00:00,31.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,1,Sunday
2015-06-07 02:00:00,15.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,2,Sunday
2015-06-07 03:00:00,11.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,3,Sunday
2015-06-07 04:00:00,8.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,4,Sunday
2015-06-07 05:00:00,29.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,5,Sunday
2015-06-07 06:00:00,48.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,6,Sunday
2015-06-07 07:00:00,104.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,7,Sunday
2015-06-07 08:00:00,178.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,8,Sunday
2015-06-07 09:00:00,222.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,9,Sunday
2015-06-07 10:00:00,318.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,10,Sunday
2015-06-07 11:00:00,344.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,11,Sunday
2015-06-07 12:00:00,480.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,12,Sunday
2015-06-07 13:00:00,493.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,13,Sunday
2015-06-07 14:00:00,429.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,14,Sunday
2015-06-07 15:00:00,520.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,15,Sunday
2015-06-07 16:00:00,582.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,16,Sunday
2015-06-07 17:00:00,550.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,17,Sunday
2015-06-07 18:00:00,393.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,18,Sunday
2015-06-07 19:00:00,288.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,19,Sunday
2015-06-07 20:00:00,295.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,20,Sunday
2015-06-07 21:00:00,235.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,21,Sunday
2015-06-07 22:00:00,114.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,22,Sunday
2015-06-07 23:00:00,55.0,2,,,,,,,,,,,,,,2015-06-07,,,,False,True,23,Sunday
2015-06-08 00:00:00,25.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,0,Monday
2015-06-08 01:00:00,14.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,1,Monday
2015-06-08 02:00:00,4.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,2,Monday
2015-06-08 03:00:00,7.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,3,Monday
2015-06-08 04:00:00,49.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,4,Monday
2015-06-08 05:00:00,154.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,5,Monday
2015-06-08 06:00:00,344.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,6,Monday
2015-06-08 07:00:00,517.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,7,Monday
2015-06-08 08:00:00,465.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,8,Monday
2015-06-08 09:00:00,389.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,9,Monday
2015-06-08 10:00:00,389.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,10,Monday
2015-06-08 11:00:00,406.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,11,Monday
2015-06-08 12:00:00,371.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,12,Monday
2015-06-08 13:00:00,453.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,13,Monday
2015-06-08 14:00:00,465.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,14,Monday
2015-06-08 15:00:00,584.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,15,Monday
2015-06-08 16:00:00,667.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,16,Monday
2015-06-08 17:00:00,717.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,17,Monday
2015-06-08 18:00:00,555.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,18,Monday
2015-06-08 19:00:00,379.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,19,Monday
2015-06-08 20:00:00,328.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,20,Monday
2015-06-08 21:00:00,260.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,21,Monday
2015-06-08 22:00:00,112.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,22,Monday
2015-06-08 23:00:00,55.0,2,,,,,,,,,,,,,,2015-06-08,,,,False,False,23,Monday
2015-06-09 00:00:00,32.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,0,Tuesday
2015-06-09 01:00:00,16.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,1,Tuesday
2015-06-09 02:00:00,9.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,2,Tuesday
2015-06-09 03:00:00,5.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,3,Tuesday
2015-06-09 04:00:00,52.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,4,Tuesday
2015-06-09 05:00:00,158.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,5,Tuesday
2015-06-09 06:00:00,369.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,6,Tuesday
2015-06-09 07:00:00,584.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,7,Tuesday
2015-06-09 08:00:00,497.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,8,Tuesday
2015-06-09 09:00:00,438.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,9,Tuesday
2015-06-09 10:00:00,418.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,10,Tuesday
2015-06-09 11:00:00,437.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,11,Tuesday
2015-06-09 12:00:00,449.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,12,Tuesday
2015-06-09 13:00:00,453.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,13,Tuesday
2015-06-09 14:00:00,500.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,14,Tuesday
2015-06-09 15:00:00,567.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,15,Tuesday
2015-06-09 16:00:00,675.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,16,Tuesday
2015-06-09 17:00:00,733.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,17,Tuesday
2015-06-09 18:00:00,590.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,18,Tuesday
2015-06-09 19:00:00,407.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,19,Tuesday
2015-06-09 20:00:00,356.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,20,Tuesday
2015-06-09 21:00:00,259.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,21,Tuesday
2015-06-09 22:00:00,192.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,22,Tuesday
2015-06-09 23:00:00,79.0,2,,,,,,,,,,,,,,2015-06-09,,,,False,False,23,Tuesday
2015-06-10 00:00:00,30.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,0,Wednesday
2015-06-10 01:00:00,27.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,1,Wednesday
2015-06-10 02:00:00,8.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,2,Wednesday
2015-06-10 03:00:00,12.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,3,Wednesday
2015-06-10 04:00:00,36.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,4,Wednesday
2015-06-10 05:00:00,164.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,5,Wednesday
2015-06-10 06:00:00,332.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,6,Wednesday
2015-06-10 07:00:00,545.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,7,Wednesday
2015-06-10 08:00:00,498.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,8,Wednesday
2015-06-10 09:00:00,408.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,9,Wednesday
2015-06-10 10:00:00,361.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,10,Wednesday
2015-06-10 11:00:00,417.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,11,Wednesday
2015-06-10 12:00:00,442.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,12,Wednesday
2015-06-10 13:00:00,452.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,13,Wednesday
2015-06-10 14:00:00,482.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,14,Wednesday
2015-06-10 15:00:00,573.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,15,Wednesday
2015-06-10 16:00:00,679.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,16,Wednesday
2015-06-10 17:00:00,686.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,17,Wednesday
2015-06-10 18:00:00,578.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,18,Wednesday
2015-06-10 19:00:00,369.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,19,Wednesday
2015-06-10 20:00:00,391.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,20,Wednesday
2015-06-10 21:00:00,268.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,21,Wednesday
2015-06-10 22:00:00,153.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,22,Wednesday
2015-06-10 23:00:00,64.0,2,,,,,,,,,,,,,,2015-06-10,,,,False,False,23,Wednesday
2015-06-11 00:00:00,39.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,0,Thursday
2015-06-11 01:00:00,29.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,1,Thursday
2015-06-11 02:00:00,10.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,2,Thursday
2015-06-11 03:00:00,6.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,3,Thursday
2015-06-11 04:00:00,34.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,4,Thursday
2015-06-11 05:00:00,163.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,5,Thursday
2015-06-11 06:00:00,312.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,6,Thursday
2015-06-11 07:00:00,499.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,7,Thursday
2015-06-11 08:00:00,468.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,8,Thursday
2015-06-11 09:00:00,399.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,9,Thursday
2015-06-11 10:00:00,373.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,10,Thursday
2015-06-11 11:00:00,385.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,11,Thursday
2015-06-11 12:00:00,414.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,12,Thursday
2015-06-11 13:00:00,380.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,13,Thursday
2015-06-11 14:00:00,436.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,14,Thursday
2015-06-11 15:00:00,528.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,15,Thursday
2015-06-11 16:00:00,610.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,16,Thursday
2015-06-11 17:00:00,623.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,17,Thursday
2015-06-11 18:00:00,569.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,18,Thursday
2015-06-11 19:00:00,385.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,19,Thursday
2015-06-11 20:00:00,331.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,20,Thursday
2015-06-11 21:00:00,260.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,21,Thursday
2015-06-11 22:00:00,201.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,22,Thursday
2015-06-11 23:00:00,79.0,2,,,,,,,,,,,,,,2015-06-11,,,,False,False,23,Thursday
2015-06-12 00:00:00,47.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,0,Friday
2015-06-12 01:00:00,34.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,1,Friday
2015-06-12 02:00:00,10.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,2,Friday
2015-06-12 03:00:00,8.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,3,Friday
2015-06-12 04:00:00,30.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,4,Friday
2015-06-12 05:00:00,138.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,5,Friday
2015-06-12 06:00:00,283.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,6,Friday
2015-06-12 07:00:00,500.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,7,Friday
2015-06-12 08:00:00,463.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,8,Friday
2015-06-12 09:00:00,428.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,9,Friday
2015-06-12 10:00:00,449.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,10,Friday
2015-06-12 11:00:00,467.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,11,Friday
2015-06-12 12:00:00,512.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,12,Friday
2015-06-12 13:00:00,499.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,13,Friday
2015-06-12 14:00:00,667.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,14,Friday
2015-06-12 15:00:00,678.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,15,Friday
2015-06-12 16:00:00,767.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,16,Friday
2015-06-12 17:00:00,844.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,17,Friday
2015-06-12 18:00:00,728.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,18,Friday
2015-06-12 19:00:00,491.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,19,Friday
2015-06-12 20:00:00,405.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,20,Friday
2015-06-12 21:00:00,401.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,21,Friday
2015-06-12 22:00:00,282.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,22,Friday
2015-06-12 23:00:00,159.0,2,,,,,,,,,,,,,,2015-06-12,,,,False,False,23,Friday
2015-06-13 00:00:00,69.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,0,Saturday
2015-06-13 01:00:00,48.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,1,Saturday
2015-06-13 02:00:00,24.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,2,Saturday
2015-06-13 03:00:00,16.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,3,Saturday
2015-06-13 04:00:00,19.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,4,Saturday
2015-06-13 05:00:00,63.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,5,Saturday
2015-06-13 06:00:00,168.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,6,Saturday
2015-06-13 07:00:00,355.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,7,Saturday
2015-06-13 08:00:00,434.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,8,Saturday
2015-06-13 09:00:00,582.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,9,Saturday
2015-06-13 10:00:00,668.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,10,Saturday
2015-06-13 11:00:00,616.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,11,Saturday
2015-06-13 12:00:00,658.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,12,Saturday
2015-06-13 13:00:00,695.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,13,Saturday
2015-06-13 14:00:00,758.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,14,Saturday
2015-06-13 15:00:00,880.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,15,Saturday
2015-06-13 16:00:00,711.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,16,Saturday
2015-06-13 17:00:00,709.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,17,Saturday
2015-06-13 18:00:00,653.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,18,Saturday
2015-06-13 19:00:00,573.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,19,Saturday
2015-06-13 20:00:00,508.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,20,Saturday
2015-06-13 21:00:00,414.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,21,Saturday
2015-06-13 22:00:00,296.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,22,Saturday
2015-06-13 23:00:00,172.0,2,,,,,,,,,,,,,,2015-06-13,,,,False,True,23,Saturday
2015-06-14 00:00:00,86.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,0,Sunday
2015-06-14 01:00:00,34.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,1,Sunday
2015-06-14 02:00:00,17.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,2,Sunday
2015-06-14 03:00:00,10.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,3,Sunday
2015-06-14 04:00:00,14.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,4,Sunday
2015-06-14 05:00:00,46.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,5,Sunday
2015-06-14 06:00:00,76.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,6,Sunday
2015-06-14 07:00:00,116.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,7,Sunday
2015-06-14 08:00:00,263.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,8,Sunday
2015-06-14 09:00:00,342.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,9,Sunday
2015-06-14 10:00:00,444.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,10,Sunday
2015-06-14 11:00:00,531.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,11,Sunday
2015-06-14 12:00:00,736.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,12,Sunday
2015-06-14 13:00:00,780.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,13,Sunday
2015-06-14 14:00:00,733.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,14,Sunday
2015-06-14 15:00:00,745.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,15,Sunday
2015-06-14 16:00:00,790.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,16,Sunday
2015-06-14 17:00:00,857.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,17,Sunday
2015-06-14 18:00:00,846.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,18,Sunday
2015-06-14 19:00:00,512.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,19,Sunday
2015-06-14 20:00:00,478.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,20,Sunday
2015-06-14 21:00:00,318.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,21,Sunday
2015-06-14 22:00:00,137.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,22,Sunday
2015-06-14 23:00:00,49.0,2,,,,,,,,,,,,,,2015-06-14,,,,False,True,23,Sunday
2015-06-15 00:00:00,29.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,0,Monday
2015-06-15 01:00:00,14.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,1,Monday
2015-06-15 02:00:00,7.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,2,Monday
2015-06-15 03:00:00,5.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,3,Monday
2015-06-15 04:00:00,46.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,4,Monday
2015-06-15 05:00:00,159.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,5,Monday
2015-06-15 06:00:00,343.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,6,Monday
2015-06-15 07:00:00,553.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,7,Monday
2015-06-15 08:00:00,481.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,8,Monday
2015-06-15 09:00:00,451.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,9,Monday
2015-06-15 10:00:00,425.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,10,Monday
2015-06-15 11:00:00,408.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,11,Monday
2015-06-15 12:00:00,461.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,12,Monday
2015-06-15 13:00:00,402.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,13,Monday
2015-06-15 14:00:00,432.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,14,Monday
2015-06-15 15:00:00,565.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,15,Monday
2015-06-15 16:00:00,645.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,16,Monday
2015-06-15 17:00:00,734.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,17,Monday
2015-06-15 18:00:00,573.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,18,Monday
2015-06-15 19:00:00,372.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,19,Monday
2015-06-15 20:00:00,290.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,20,Monday
2015-06-15 21:00:00,269.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,21,Monday
2015-06-15 22:00:00,138.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,22,Monday
2015-06-15 23:00:00,53.0,2,,,,,,,,,,,,,,2015-06-15,,,,False,False,23,Monday
2015-06-16 00:00:00,36.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,0,Tuesday
2015-06-16 01:00:00,21.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,1,Tuesday
2015-06-16 02:00:00,6.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,2,Tuesday
2015-06-16 03:00:00,6.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,3,Tuesday
2015-06-16 04:00:00,44.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,4,Tuesday
2015-06-16 05:00:00,146.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,5,Tuesday
2015-06-16 06:00:00,332.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,6,Tuesday
2015-06-16 07:00:00,611.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,7,Tuesday
2015-06-16 08:00:00,469.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,8,Tuesday
2015-06-16 09:00:00,429.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,9,Tuesday
2015-06-16 10:00:00,436.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,10,Tuesday
2015-06-16 11:00:00,415.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,11,Tuesday
2015-06-16 12:00:00,430.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,12,Tuesday
2015-06-16 13:00:00,429.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,13,Tuesday
2015-06-16 14:00:00,427.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,14,Tuesday
2015-06-16 15:00:00,544.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,15,Tuesday
2015-06-16 16:00:00,668.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,16,Tuesday
2015-06-16 17:00:00,802.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,17,Tuesday
2015-06-16 18:00:00,623.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,18,Tuesday
2015-06-16 19:00:00,404.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,19,Tuesday
2015-06-16 20:00:00,382.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,20,Tuesday
2015-06-16 21:00:00,265.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,21,Tuesday
2015-06-16 22:00:00,170.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,22,Tuesday
2015-06-16 23:00:00,89.0,2,,,,,,,,,,,,,,2015-06-16,,,,False,False,23,Tuesday
2015-06-17 00:00:00,28.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,0,Wednesday
2015-06-17 01:00:00,16.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,1,Wednesday
2015-06-17 02:00:00,14.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,2,Wednesday
2015-06-17 03:00:00,5.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,3,Wednesday
2015-06-17 04:00:00,49.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,4,Wednesday
2015-06-17 05:00:00,151.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,5,Wednesday
2015-06-17 06:00:00,366.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,6,Wednesday
2015-06-17 07:00:00,594.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,7,Wednesday
2015-06-17 08:00:00,454.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,8,Wednesday
2015-06-17 09:00:00,391.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,9,Wednesday
2015-06-17 10:00:00,422.0,2,,,,,,,,,,,,,,2015-06-17,,,,False,False,10,Wednesday
